domain,name,portrait_url,affiliation,id,label,gender,citations,h-index,co_author
social science,B Holly Smith,https://scholar.google.co.uk/citations?view_op=medium_photo&user=3wH_Yp8AAAAJ&citpid=2,"Research Professor, Department of Anthropology, The George Washington University",3wH_Yp8AAAAJ," ['Anthropology', 'Paleontology', 'Primates', 'Life history',  'Dental development']",female,6103,33,
social science,Gisli Palsson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=5BTSO78AAAAJ&citpid=5,"Professor Semi-Emeritus, University of Iceland",5BTSO78AAAAJ,"['anthropology', 'genomics', 'environmentalism', 'evolution', 'slavery']",male,6029,40,
social science,melinda a zeder,https://scholar.google.co.uk/citations?view_op=medium_photo&user=OsddHHYAAAAJ&citpid=3,"Department of Anthropology, National Museum of Natural History, Smithsonian Institution",OsddHHYAAAAJ,"['archaeology', 'Anthropology', 'Domestication', 'Agriculture']",female,6015,39,
social science,Russell K Schutt,https://scholar.google.co.uk/citations?view_op=medium_photo&user=hYLtxSUAAAAJ&citpid=1,"Professor of Sociology, University of Massachusetts Boston & Research Associate",hYLtxSUAAAAJ,"['Mental Health', 'Organizations', 'Law', 'Research Methods',  'Homelessness']",male,6010,26,
social science,Benjamin S. Orlove,https://scholar.google.co.uk/citations?view_op=medium_photo&user=tlH-etsAAAAJ&citpid=2,"Professor of International and Public Affairs, Columbia University",tlH-etsAAAAJ,"['Anthropology', 'Climate', 'Sustainable Development']",male,5952,41,
social science,Colin Scott,https://scholar.google.co.uk/citations?view_op=medium_photo&user=JGTonckAAAAJ&citpid=8,University College Dublin,JGTonckAAAAJ,"['regulation', 'governance', 'law']",male,5931,31,
social science,Francis B. Nyamnjoh,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Ohr8cwUAAAAJ&citpid=2,"Professor of Social Anthropology, University of Cape Town",Ohr8cwUAAAAJ,"['anthropology', 'African studies', 'media and communication studies', 'identities', 'citizenship']",male,5854,36,
social science,Robert Pool,https://scholar.google.co.uk/citations?view_op=medium_photo&user=eda0rFAAAAAJ&citpid=3,University of Amsterdam,eda0rFAAAAAJ,"['anthropology', 'medical anthropology', 'public health']",male,5714,67,
social science,William C. Thompson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=IEM69ZEAAAAJ&citpid=2,"Professor of Criminology, Law & Society, University of California, Irvine",IEM69ZEAAAAJ,"['Law', 'psychology', 'forensic science', 'DNA testing', 'jury decision making']",male,5674,36,
social science,Bernard Dickens,https://scholar.google.co.uk/citations?view_op=medium_photo&user=mFQ3CM0AAAAJ&citpid=2,University of Toronto,mFQ3CM0AAAAJ,"['Law', 'Reproductive Health', 'Bioethics']",male,5597,39,
social science,  ?,https://scholar.google.co.uk/citations?view_op=medium_photo&user=L5zFh4MAAAAJ&citpid=2,?  ? ??  ,L5zFh4MAAAAJ,"['Criminal Law', 'Constitutional Law', 'Law']",male,5562,23,
social science,Walter Miller,https://scholar.google.co.uk/citations?view_op=medium_photo&user=0E8EMJ0AAAAJ&citpid=2,"Anthropology/Criminology, Harvard/MIT",0E8EMJ0AAAAJ,"['anthropology', 'criminology', 'gangs', 'political organization']",male,5518,23,
social science,John Terrell,https://scholar.google.co.uk/citations?view_op=medium_photo&user=QsAuVq8AAAAJ&citpid=2,"Regenstein Curator of Pacific Anthropology, Field Museum of Natural History",QsAuVq8AAAAJ,"['anthropology', 'archaeology', 'biogeography', 'evolution', 'genetics']",male,5513,33,
social science,"Flinn, MV",https://scholar.google.co.uk/citations?view_op=medium_photo&user=0BbIRTwAAAAJ&citpid=2,"Professor, University of Missouri",0BbIRTwAAAAJ,"['Anthropology', 'child development', 'endocrinology', 'stress', 'evolutionary medicine']",female,5486,40,
social science,Brian Leiter,https://scholar.google.co.uk/citations?view_op=medium_photo&user=jbznB3EAAAAJ&citpid=2,"Llewellyn Professor of Jurisprudence, University of Chicago",jbznB3EAAAAJ,"['Moral', 'Political', 'and Legal Philosophy in both Anglophone\xa0?]",male,5454,39,
social science, ,https://scholar.google.co.uk/citations?view_op=medium_photo&user=bjeaByEAAAAJ&citpid=1,? ?? ??  International Association of Historians of Law,bjeaByEAAAAJ,['law'],female,5441,14,
social science,Terri Griffith,https://scholar.google.co.uk/citations?view_op=medium_photo&user=sdTeRSEAAAAJ&citpid=3,Santa Clara University,sdTeRSEAAAAJ,"['Human', 'technical', 'and organizational interaction', 'organizational design', 'innovation']",female,5342,28,
social science,John Armour,https://scholar.google.co.uk/citations?view_op=medium_photo&user=fV0Qhj4AAAAJ&citpid=1,Oxford University,fV0Qhj4AAAAJ,['Law'],male,5268,53,
social science,Ken Friedman Las Vegas,https://scholar.google.co.uk/citations?view_op=medium_photo&user=EybCA78AAAAJ&citpid=2,Ken Friedman Las Vegas is affiliated with Walsh & Friedman Law Office,EybCA78AAAAJ,"['Law', 'Legal', 'Attorney', 'Las Vegas', 'Nevada']",male,5265,14,
social science,Stphane Perrey,https://scholar.google.co.uk/citations?view_op=medium_photo&user=jYU4FAUAAAAJ&citpid=4,"Professeur Physiologie Exercice, Universit de Montpellier",jYU4FAUAAAAJ,"['Brain', 'muscle', 'fatigue', 'human', 'oxygen']",male,4977,37,
social science,Jennifer Earl,https://scholar.google.co.uk/citations?view_op=medium_photo&user=y0KQ8IsAAAAJ&citpid=3,"Professor of Sociology, University of Arizona",y0KQ8IsAAAAJ,"['social movements', 'protest', 'internet', 'law']",female,4697,27,
social science,Daniel L. Everett,https://scholar.google.co.uk/citations?view_op=medium_photo&user=81NHD9EAAAAJ&citpid=2,Dean of Arts and Sciences Bentley University,81NHD9EAAAAJ,"['Linguistics', 'Anthropology', 'Amazonian peoples']",no face or blurred,4658,29,
social science,Mike Fischer,https://scholar.google.co.uk/citations?view_op=medium_photo&user=GTWoz_gAAAAJ&citpid=2,"professor of anthropological sciences, university of kent",GTWoz_gAAAAJ,"['anthropology', 'computing', 'social computing', 'ai']",male,4518,49,
social science,Yannis Hamilakis,https://scholar.google.co.uk/citations?view_op=medium_photo&user=pA0HIUcAAAAJ&citpid=1,"Professor of Archaeology and Professor of Modern Greek Studies, Brown University",pA0HIUcAAAAJ,"['Archaeology', 'Anthropology', 'Classics', 'Archaeological theory', 'Critical heritage']",male,4502,37,
social science,Dennis Patterson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=QR-GM-EAAAAJ&citpid=2,Rutgers University,QR-GM-EAAAAJ,"['Neuroscience', 'Law', 'International Trade', 'legal theory', 'jurisprudence']",male,4464,29,
social science,Cesare de Filippo,https://scholar.google.co.uk/citations?view_op=medium_photo&user=PLH32I4AAAAJ&citpid=2,Max Planck Institute for Evolutionary Anthropology,PLH32I4AAAAJ,"['population genetics', 'anthropology', 'natural selection', 'ancient dna']",male,4411,16,
social science,kazuo yano,https://scholar.google.co.uk/citations?view_op=medium_photo&user=tqMGsJwAAAAJ&citpid=2,hitachi,tqMGsJwAAAAJ,"['AI', 'human', 'sensor', 'nano', 'analytics']",male,4368,31,
social science,Luc A. MICHEL,https://scholar.google.co.uk/citations?view_op=medium_photo&user=_IcqAQgAAAAJ&citpid=1,University of Louvain Medical School at Mont-Godinne University Hospital,_IcqAQgAAAAJ,"['surgery', 'endocrinology', 'radiofrequency', 'law', 'ethics']",male,4330,27,
social science,Gretchen Helmke,https://scholar.google.co.uk/citations?view_op=medium_photo&user=3gUuM5EAAAAJ&citpid=2,"Associate Professor of Political Science, University of Rochester",3gUuM5EAAAAJ,"['Comparative politics', 'Latin America', 'Law']",female,4287,19,
social science,Vincent Nijman,https://scholar.google.co.uk/citations?view_op=medium_photo&user=J6URN0oAAAAJ&citpid=2,Oxford Brookes University,J6URN0oAAAAJ,"['Biology', 'Environmental Conservation', 'Anthropology', 'Wildlife Trade', 'Primatology']",male,4237,33,
social science,David Strait,https://scholar.google.co.uk/citations?view_op=medium_photo&user=xFc-A6sAAAAJ&citpid=2,"Professor of Anthropology, Washington University in St. Louis",xFc-A6sAAAAJ,"['anthropology', 'evolution', 'biomechanics', 'phylogeny']",male,4191,33,
social science,Brenna M. Henn,https://scholar.google.co.uk/citations?view_op=medium_photo&user=sDUNh9UAAAAJ&citpid=11,"Associate Professor, Dept. of Anthropology & Genome Center, UC Davis",sDUNh9UAAAAJ,"['population genetics', 'human evolution', 'genomics', 'anthropology']",female,4168,26,
social science,Marcia Langton,https://scholar.google.co.uk/citations?view_op=medium_photo&user=OjtvL3wAAAAJ&citpid=3,"SPH, MDHS, University of Melbourne",OjtvL3wAAAAJ,"['anthropology', 'Aboriginal art', 'mining', 'resources', 'conservation']",female,4149,31,
social science,Omer Gokcumen,https://scholar.google.co.uk/citations?view_op=medium_photo&user=4ryGDtkAAAAJ&citpid=2,"Assistant Professor - Biology, University at Buffalo",4ryGDtkAAAAJ,"['Genetics', 'Evolution', 'Genomics', 'Primates', 'Anthropology']",male,4132,19,
social science,James Holland Jones,https://scholar.google.co.uk/citations?view_op=medium_photo&user=0_6ULyIAAAAJ&citpid=3,"Associate Professor of Earth System Science; Senior Fellow, Woods Institute",0_6ULyIAAAAJ,"['Human Behavioral Ecology', 'Life History Theory', 'Human Dimensions', 'Social Networks',  'Anthropology']",male,4110,25,
social science,Christopher Zorn,https://scholar.google.co.uk/citations?view_op=medium_photo&user=HI_9mzUAAAAJ&citpid=2,"Liberal Arts Research Professor of Political Science, Pennsylvania State University",HI_9mzUAAAAJ,"['political science', 'law', 'judicial politics', 'political methodology']",male,4080,26,
social science,David Caramelli,https://scholar.google.co.uk/citations?view_op=medium_photo&user=L_QvONYAAAAJ&citpid=3,"Director of Department of Biology, Full Professor of Anthropology, University of Florence",L_QvONYAAAAJ,"['Anthropology', 'Ancient DNA', 'Human Evolution', 'Evolutionary Biology', 'Population Genetics']",male,3968,32,
social science,Jos de Acosta,https://scholar.google.co.uk/citations?view_op=medium_photo&user=E09wSgcAAAAJ&citpid=2,"Escuela de Salamanca, Jesuitas, Colegio de la Compaa de Jess (Ocaa), Universidade?,",E09wSgcAAAAJ,"['Theology',  'Anthropology', 'Geography', 'Natural history']",male,3951,15,
social science,John J. Shea,https://scholar.google.co.uk/citations?view_op=medium_photo&user=uMBeHi4AAAAJ&citpid=4,"Professor of Anthropology, Stony Brook University",uMBeHi4AAAAJ,['anthropology'],male,3931,35,
social science,Victor T King,https://scholar.google.co.uk/citations?view_op=medium_photo&user=p7MFsDkAAAAJ&citpid=4,"Em Prof, Leeds; Prof RA, SOAS; Professor of Borneo Studies, Universiti Brunei Darussalam",p7MFsDkAAAAJ,"['Anthropology', 'Sociology', 'Southeast Asian Studies', 'Tourism and Heritage Studies', 'Development and Environmental Studies']",male,3919,30,
social science,David A. Harris,https://scholar.google.co.uk/citations?view_op=medium_photo&user=sHD0O4MAAAAJ&citpid=2,"Professor of Law, University of Pittsburgh",sHD0O4MAAAAJ,['Law'],male,3711,53,
social science,Wenda Trevathan,https://scholar.google.co.uk/citations?view_op=medium_photo&user=wQVZYZgAAAAJ&citpid=2,"Professor Emerita of Anthropology, New Mexico State University",wQVZYZgAAAAJ,"['biological anthropology', 'evolutionary medicine', 'anthropology']",female,3596,27,
social science,Peter Burns,https://scholar.google.co.uk/citations?view_op=medium_photo&user=-flf2csAAAAJ&citpid=2,Institute for Tourism Research,#NAME?,"['climate change', 'sustainability in tourism', 'tourism development', 'anthropology']",male,3548,58,
social science,James Mooney (1861-1921),https://scholar.google.co.uk/citations?view_op=medium_photo&user=b5bZtCQAAAAJ&citpid=2,"Bureau of American Ethnology, Dept. Anthropology, National Museum of Natural History",b5bZtCQAAAAJ,"['Anthropology', 'Ethnology', 'Cherokee']",male,3431,19,
social science,Thomas F. Gordon,https://scholar.google.co.uk/citations?view_op=medium_photo&user=rkrKQeEAAAAJ&citpid=2,"Professor for Argumentation Technology, Fraunhofer and University of Potsdam",rkrKQeEAAAAJ,"['Artificial Intelligence', 'Law', 'Argumentation']",male,3270,29,
social science,Jay P. Kesan,https://scholar.google.co.uk/citations?view_op=medium_photo&user=y-k2J88AAAAJ&citpid=2,"Professor, University of Illinois at Urbana-Champaign",y-k2J88AAAAJ,"['Law', 'Technology', 'Patents', 'Privacy', 'Security']",male,3266,31,
social science,John C. Ewers (1909-1997),https://scholar.google.co.uk/citations?view_op=medium_photo&user=0_4NfHUAAAAJ&citpid=2,"Curator, Dept. Anthropology, National Museum of Natural History, Smithsonian Institution",0_4NfHUAAAAJ,"['Anthropology', 'Ethnology', 'American Indians']",male,3265,25,
social science,John Borneman,https://scholar.google.co.uk/citations?view_op=medium_photo&user=kutYVV8AAAAJ&citpid=1,SCAD Independent,kutYVV8AAAAJ,"['Political', 'Social Sciences', 'Law']",male,3252,24,
social science,Filip De Boeck,https://scholar.google.co.uk/citations?view_op=medium_photo&user=WKd6UPoAAAAJ&citpid=9,"Professor of Anthropology, University of Leuven",WKd6UPoAAAAJ,"['Anthropology', 'urban anthropology', 'anthropology of children and youth', 'visual anthropology', 'Africa']",male,3196,24,
social science,Morgan G. Ames,https://scholar.google.co.uk/citations?view_op=medium_photo&user=AAGiQQ4AAAAJ&citpid=3,"Postdoctoral Researcher, Center for Science, Technology, Medicine, and Society, UC",AAGiQQ4AAAAJ,"['Communication',  'Informatics',  'Anthropology', 'Education',  'Human-Computer Interaction']",female,3167,20,
social science,GAD BARZILAI,https://scholar.google.co.uk/citations?view_op=medium_photo&user=hV7SSLYAAAAJ&citpid=2,"Dean (Emeritus) Faculty of Law, Vice Provost, University of Haifa",hV7SSLYAAAAJ,"['Law', 'Political Science', 'International Studies']",male,3075,26,
social science,Alicia Sanchez-Mazas,https://scholar.google.co.uk/citations?view_op=medium_photo&user=oe_odVwAAAAJ&citpid=2,"Professor of populations genetics, University of Geneva",oe_odVwAAAAJ,"['population genetics', 'HLA', 'anthropology', 'immunogenetics', 'human evolution']",female,3019,34,
social science,Jill Pruetz,https://scholar.google.co.uk/citations?view_op=medium_photo&user=pgHQgkIAAAAJ&citpid=2,Iowa State university ,pgHQgkIAAAAJ,['Anthropology'],female,2957,31,
social science,C Michael Barton,https://scholar.google.co.uk/citations?view_op=medium_photo&user=_X0uLJkAAAAJ&citpid=2,"Prof. of Anthropology, School of Human Evol. & Soc. Change; Director, Cntr Soc Dynamics",_X0uLJkAAAAJ,"['anthropology' 'archaeology', 'complexity', 'GIS',  'computational modeling']",male,2938,31,
social science,Qasim Zaidi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=zrRGnbZaQEIC&citpid=2,"SUNY Distinguished Professor , Graduate Center for Vision Research,  State University",zrRGnbZaQEICs,"['Human',  'biological',  'computational and machine visual perception.']",male,2927,32,
social science,Eleanor Holroyd,https://scholar.google.co.uk/citations?view_op=medium_photo&user=eV5unDEAAAAJ&citpid=2,Auckland University of Technology,eV5unDEAAAAJ,"['anthropology', 'sex workers health . sexual health']",female,2884,32,
social science,Jim Chen,https://scholar.google.co.uk/citations?view_op=medium_photo&user=h8MR2iEAAAAJ&citpid=2,Michigan State University; Technology Law Group,h8MR2iEAAAAJ,['Law'],male,2865,53,
social science,Valentina Mazzucato,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Q3yzyoIAAAAJ&citpid=2,"Professor of Globalisation and Development, Maastricht University",Q3yzyoIAAAAJ,"['Migration', 'Development Studies', 'Anthropology', 'Family Sociology', 'Africa']",female,2858,28,
social science,Ramona Paetzold,https://scholar.google.co.uk/citations?view_op=medium_photo&user=4InCRVIAAAAJ&citpid=5,"Professor of Management, Texas A&M",4InCRVIAAAAJ,"['Law', 'psychology', 'management', 'statistics']",female,2856,20,
social science,Joo de Pina-Cabral,https://scholar.google.co.uk/citations?view_op=medium_photo&user=7xGgNRUAAAAJ&citpid=2,"School of Anthropology and Conservation, University of Kent",7xGgNRUAAAAJ,['Anthropology'],male,2842,24,
social science,Cristiana Bastos,https://scholar.google.co.uk/citations?view_op=medium_photo&user=kFp4ubYAAAAJ&citpid=2,Instituto de Cincias Sociais da Universidade de Lisboa,kFp4ubYAAAAJ,"['Anthropology', 'Health', 'Migrations', 'Colonialism', 'Race']",female,2795,20,
social science,Kermyt Anderson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=AzYBST4AAAAJ&citpid=3,University of Oklahoma,AzYBST4AAAAJ,"['Anthropology', 'Behavioral Ecology', 'Life History Theory', 'Demography']",male,2706,21,
social science,John Skrentny,https://scholar.google.co.uk/citations?view_op=medium_photo&user=2swRc94AAAAJ&citpid=2,"Professor of Sociology, University of California-San Diego",2swRc94AAAAJ,"['Politics', 'Law', 'Immigration', 'Science Policy']",male,2685,20,
social science,Daniel H. Cole,https://scholar.google.co.uk/citations?view_op=medium_photo&user=j2vtmeIAAAAJ&citpid=3,"Professor of Law and of Public and Environmental Affairs, Indiana University",j2vtmeIAAAAJ,"['Law', 'Economics', 'Environment', 'Property', 'Natural Resources']",male,2592,24,
